,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloSFR,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH
635854,4371211,11.193167,True,34638,0.0,0.0,10.272764,0.0,0.0,0.916553,0.0038491609
635856,4371211,12.550149,True,34664,0.27449673,0.95572937,11.404745,0.0,0.0,0.1895049,0.00017006317
635861,4371211,9.807764,True,26111,0.19788875,0.71877736,8.959787,0.0,0.0,0.12903309,0.00016550093
635882,4371211,12.713301,True,34487,0.52521807,0.9885129,11.59838,0.0,0.0,0.12609755,0.00030997448
635912,4371211,12.441856,True,34369,0.3059373,1.0458081,11.262678,0.0,0.0,0.133149,0.0002204654
635939,4371211,12.992181,True,34811,0.55340314,0.9448692,11.899702,0.0,0.0,0.14732037,0.00028892764
635958,4371211,13.445293,True,34513,0.16012909,0.33130094,12.686881,0.0,0.0,0.42333016,0.0037812577
635977,4371211,12.56311,True,35022,0.2930997,1.0331229,11.36076,0.0,0.0,0.16899024,0.00023684977
636028,4371211,12.594745,True,33955,0.25108042,0.82204664,11.554395,0.0,0.0,0.21780221,0.00050056295
636032,4371211,12.120076,True,33980,0.25964794,0.92495316,11.0144415,0.0,0.0,0.17988561,0.0007953421
636107,4371211,12.950424,True,34752,0.5492474,0.8774521,11.873412,0.0,0.0,0.19897404,0.0005861716
636159,4371211,11.28097,True,34908,0.24694574,1.1418643,9.827859,0.0,0.0,0.30996338,0.0012836636
636213,4371211,13.065193,True,34177,0.11404506,0.84257966,12.119122,0.0,0.0,0.103019804,0.00047199192
636221,4371211,12.24285,True,33208,0.25102246,0.8308476,11.1989765,0.0,0.0,0.2122976,0.0007287103
636225,4371211,11.932663,True,34800,0.27575216,1.101605,10.664584,0.0,0.0,0.16565907,0.0008142255
636233,4371211,12.805681,True,34996,0.22525351,0.93997985,11.687361,0.0,0.0,0.17743944,0.0009013581
636235,4371211,10.007467,True,32650,0.72386545,1.291866,8.430957,0.0,0.0,0.28345996,0.0011845106
636256,4371211,11.468018,True,34168,0.5917728,1.2942121,10.031099,0.0,0.0,0.14256002,0.00014605686
636271,4371211,11.283715,True,33936,0.473429,1.1835744,9.901672,0.0,0.0,0.19759631,0.0008722773
636274,4371211,12.4231415,True,35150,0.22729716,1.1882459,11.126679,0.0,0.0,0.10796382,0.0002525835
636295,4371211,11.39828,True,34249,0.2582711,1.3022462,9.985598,0.0,0.0,0.1101251,0.0003107193
636318,4371211,12.265191,True,34440,0.08009876,1.1288425,11.025059,0.0,0.0,0.11090687,0.00038305868
636325,4371211,12.315661,True,34004,0.30134028,1.003105,11.174203,0.0,0.0,0.13753892,0.0008139943
636351,4371211,5.217828,True,16756,0.5439524,0.7380585,4.377768,0.0,0.0,0.102001436,0.0
636403,4371211,12.456648,True,34847,0.13669848,1.0377556,11.282902,0.0,0.0,0.13532525,0.00066499435
636407,4371211,11.822804,True,34741,0.23899157,0.8473963,10.615038,0.0,0.0,0.35858715,0.0017832213
636413,4371211,12.546187,True,34652,0.30397943,0.9699649,11.425979,0.0,0.0,0.14939858,0.0008451954
636500,4371211,12.034693,True,34380,0.42560008,1.2099098,10.719186,0.0,0.0,0.10542282,0.00017420578
636531,4371211,11.005806,True,33887,0.1529988,1.2536863,9.562938,0.0,0.0,0.18867627,0.00050580315
636540,4371211,11.349982,True,33351,0.18683602,1.1617019,10.057389,0.0,0.0,0.13032846,0.0005625924
636564,4371211,12.175132,True,34826,0.29086512,1.0351585,10.952256,0.0,0.0,0.18691872,0.00079856225
636574,4371211,12.86556,True,34840,0.21984331,0.949384,11.788476,0.0,0.0,0.12691115,0.0007884226
636580,4371211,10.896643,True,31113,0.11471153,1.0518397,9.728766,0.0,0.0,0.115787596,0.0002496148
636641,4371211,12.341665,True,34713,0.24580374,0.96107066,11.203021,0.0,0.0,0.17667526,0.0008981351
636675,4371211,10.613335,True,32091,0.50133985,1.2657107,9.214091,0.0,0.0,0.1333778,0.00015441432
636688,4371211,12.670542,True,33072,0.113145865,0.80415136,11.74348,0.0,0.0,0.1222036,0.0007066294
636695,4371211,9.990011,True,26033,0.0901626,0.56783426,9.275266,0.0,0.0,0.1462464,0.00066442427
636698,4371211,11.609032,True,34771,0.45683748,1.0949523,10.274786,0.0,0.0,0.23767224,0.0016207313
636705,4371211,12.501582,True,34414,0.24434187,0.712378,11.482098,0.0,0.0,0.30625018,0.000856119
636720,4371211,11.90384,True,34581,0.27148187,1.2860265,10.492184,0.0,0.0,0.12519528,0.00043497237
636725,4371211,10.510433,True,30301,0.3426284,0.9971009,9.411265,0.0,0.0,0.101396166,0.0006705888
636747,4371211,12.4824915,True,34409,0.25856742,0.9707662,11.353176,0.0,0.0,0.15824077,0.00030806186
636757,4371211,11.45441,True,32681,0.3216062,1.1067367,10.236868,0.0,0.0,0.11056797,0.0002364592
636761,4371211,12.465767,True,34865,0.281211,0.90283704,11.326886,0.0,0.0,0.23466823,0.0013748872
636764,4371211,11.801042,True,32428,0.31263313,0.9401681,10.712109,0.0,0.0,0.14792554,0.0008402002
636777,4371211,12.147752,True,34619,0.1482271,1.1405103,10.9022045,0.0,0.0,0.104524255,0.0005134841
636795,4371211,10.513293,True,31329,0.44051296,1.0763053,9.257571,0.0,0.0,0.17866619,0.0007513285
636805,4371211,11.710271,True,33914,0.7722992,1.0149055,10.452748,0.0,0.0,0.24215133,0.00046535264
636832,4371211,12.378236,True,35016,0.12112842,0.9632597,11.194932,0.0,0.0,0.21885963,0.0011851104
636845,4371211,11.166799,True,32602,0.48498997,1.0773915,9.923918,0.0,0.0,0.16514447,0.00034447436
636879,4371211,10.346029,True,29780,0.20897007,0.8500942,9.260605,0.0,0.0,0.23471214,0.0006187981
636888,4371211,12.39891,True,34236,0.30178595,0.91789526,11.300091,0.0,0.0,0.1804088,0.0005140595
636909,4371211,11.51951,True,34727,0.2524258,1.0109227,10.199962,0.0,0.0,0.30702272,0.0016030355
636913,4371211,11.869709,True,30426,0.38920924,0.72221214,10.997252,0.0,0.0,0.14994374,0.0003008903
636953,4371211,12.61386,True,33837,0.35690176,0.8539368,11.596863,0.0,0.0,0.1628919,0.00016776692
637030,4371211,11.196744,True,31120,0.2685238,0.9355698,10.155976,0.0,0.0,0.10492912,0.00026883927
637037,4371211,11.644737,True,33801,0.28642353,1.0360498,10.4380865,0.0,0.0,0.16930954,0.001290775
637054,4371211,11.342167,True,33308,0.41721904,1.0406709,10.078118,0.0,0.0,0.22313266,0.0002455798
637076,4371211,12.322944,True,34159,0.2705612,1.0727721,11.135274,0.0,0.0,0.11465645,0.00024097688
637095,4371211,11.758128,True,33661,0.17951931,1.0247387,10.547291,0.0,0.0,0.18557611,0.0005226217
637100,4371211,12.910352,True,34592,0.28323343,0.88956296,11.872401,0.0,0.0,0.14780124,0.0005858815
637106,4371211,12.634275,True,34314,0.322229,0.95134115,11.560462,0.0,0.0,0.12184095,0.00063104194
637112,4371211,11.308373,True,32937,0.2996274,1.1624665,10.033122,0.0,0.0,0.11254549,0.00023954554
637122,4371211,12.3181095,True,33444,0.40946773,0.8995522,11.249534,0.0,0.0,0.16833086,0.00069280254
637128,4371211,11.316851,True,33421,0.6796658,1.2048165,9.94414,0.0,0.0,0.16767266,0.00022060877
637141,4371211,11.989145,True,34705,0.49110514,1.1519686,10.665595,0.0,0.0,0.17142919,0.00015244441
637203,4371211,10.351138,True,32650,0.3207869,1.3582,8.813171,0.0,0.0,0.17960235,0.00016469743
637217,4371211,11.630777,True,33978,0.3155067,0.9257583,10.439098,0.0,0.0,0.26476663,0.0011542435
637243,4371211,12.16897,True,34459,0.3106684,0.98620605,11.004836,0.0,0.0,0.17698658,0.00094177824
637255,4371211,12.780932,True,34607,0.108309545,0.94999564,11.673205,0.0,0.0,0.1573938,0.00033761922
637258,4371211,10.784812,True,32423,0.26334223,1.1787665,9.41986,0.0,0.0,0.18597585,0.00020969092
637276,4371211,12.099026,True,34409,0.39697057,1.1853884,10.800078,0.0,0.0,0.11319108,0.00036838726
637284,4371211,11.388704,True,32322,0.32075974,0.9015788,10.249002,0.0,0.0,0.23762584,0.0004973801
637289,4371211,12.970373,True,34686,0.33190975,0.71518403,12.019018,0.0,0.0,0.23586006,0.0003110786
637312,4371211,11.097153,True,29862,0.19758429,0.845519,10.127665,0.0,0.0,0.123633735,0.00033584665
637350,4371211,12.363096,True,33898,0.17937914,0.9868491,11.255095,0.0,0.0,0.120739765,0.0004119157
637362,4371211,12.589491,True,34239,0.2276294,0.8780005,11.5367,0.0,0.0,0.17435975,0.0004307712
637377,4371211,11.938786,True,30638,0.10305806,0.762015,11.075616,0.0,0.0,0.10099684,0.00015810507
637416,4371211,13.13444,True,32714,0.08018692,0.64064974,12.363819,0.0,0.0,0.12973852,0.00023312373
637462,4371211,11.91129,True,33430,0.34079018,0.8672853,10.790472,0.0,0.0,0.25233755,0.0011955757
637486,4371211,12.298797,True,33623,0.15435424,1.0172302,11.154991,0.0,0.0,0.12639134,0.00018373174
637493,4371211,11.507739,True,32563,0.04062177,1.0723119,10.320288,0.0,0.0,0.11493472,0.00020466381
637501,4371211,12.409893,True,33172,0.12929708,0.9115213,11.368849,0.0,0.0,0.12924008,0.00028257282
637539,4371211,12.298598,True,31991,0.48485142,0.83491606,11.336493,0.0,0.0,0.12704352,0.0001462463
637545,4371211,11.940843,True,33613,0.14943999,1.0653443,10.764688,0.0,0.0,0.109963566,0.00084695045
637552,4371211,12.352928,True,34233,0.1880794,1.0230498,11.203021,0.0,0.0,0.12636253,0.0004953935
637560,4371211,12.071888,True,34427,0.51880735,0.9177978,10.909788,0.0,0.0,0.24356298,0.0007393408
637563,4371211,10.855776,True,32924,0.26627403,1.2549345,9.455251,0.0,0.0,0.14500967,0.0005813894
637568,4371211,9.433134,True,28756,0.37915385,1.0130312,8.252995,0.0,0.0,0.1666701,0.0004375558
637592,4371211,9.781537,True,31172,0.3688325,1.3862942,8.278274,0.0,0.0,0.11670735,0.00026159058
637616,4371211,10.291153,True,27352,0.108672105,0.6842281,9.490135,0.0,0.0,0.11664549,0.00014384455
637647,4371211,12.302178,True,34477,0.2806947,0.9681138,11.181281,0.0,0.0,0.15208039,0.0007028739
637713,4371211,12.418789,True,33807,0.2211033,0.9609968,11.336998,0.0,0.0,0.12021805,0.0005755366
637717,4371211,13.036559,True,32203,0.06515048,0.3760564,12.380504,0.0,0.0,0.2781648,0.001834104
637721,4371211,12.977796,True,33118,0.30743793,0.68377507,12.137828,0.0,0.0,0.15588892,0.00030411762
637735,4371211,12.6842165,True,34031,0.11466982,0.9459481,11.636804,0.0,0.0,0.101190895,0.00027390415
637765,4371211,11.102392,True,33296,0.34031004,1.1518475,9.749495,0.0,0.0,0.20054485,0.00050537376
637892,4371211,11.594957,True,32716,0.32937235,1.0150696,10.433031,0.0,0.0,0.14669815,0.00015809844
637971,4371211,11.984231,True,33180,0.5479798,1.0508624,10.814234,0.0,0.0,0.1189569,0.00017761136
637985,4371211,11.825548,True,30846,0.14246707,0.63851523,10.985118,0.0,0.0,0.20117404,0.0007407267
637992,4371211,12.142781,True,33739,0.50685245,1.0451211,10.976523,0.0,0.0,0.12080886,0.00032758884
638009,4371211,12.435116,True,34487,0.11806823,0.8580755,11.372388,0.0,0.0,0.20304435,0.0016078196
638012,4371211,12.220872,True,34301,0.12945808,1.0953119,11.00433,0.0,0.0,0.12021065,0.0010188385
638050,4371211,12.363814,True,33162,0.27813613,0.7933725,11.357726,0.0,0.0,0.21186322,0.0008521975
638059,4371211,12.140192,True,32141,0.108464085,0.81652164,11.1863365,0.0,0.0,0.13628045,0.0010526726
638071,4371211,12.167529,True,34200,0.26157945,1.0597597,11.004836,0.0,0.0,0.10237796,0.00055599416
638078,4371211,12.075452,True,33761,0.35875118,1.0651107,10.883498,0.0,0.0,0.12648211,0.00036090126
638084,4371211,12.114428,True,33677,0.1849641,0.93693346,10.991185,0.0,0.0,0.1849473,0.001361373
638095,4371211,12.697945,True,33247,0.1600506,0.80662453,11.763702,0.0,0.0,0.12677911,0.00083834236
638126,4371211,12.238473,True,34071,0.037704278,0.9388741,11.121118,0.0,0.0,0.17804024,0.00044089873
638161,4371211,12.717011,True,32724,0.1920793,0.6917886,11.853695,0.0,0.0,0.17017789,0.0013500797
638185,4371211,10.874549,True,33031,0.21452603,1.0013571,9.576083,0.0,0.0,0.29532653,0.0017822852
638188,4371211,12.004916,True,31566,0.058243614,0.19656289,11.321325,0.0,0.0,0.48531747,0.0017106887
638191,4371211,12.799158,True,33479,0.2876008,0.8092615,11.851673,0.0,0.0,0.1372303,0.000993183
638214,4371211,12.963573,True,34145,0.11592927,0.8341744,11.962394,0.0,0.0,0.16669504,0.00031086162
638219,4371211,11.102025,True,33428,0.29760975,1.293557,9.694893,0.0,0.0,0.11335085,0.00022467488
638243,4371211,12.431041,True,33267,0.1209701,0.85124356,11.451763,0.0,0.0,0.12732819,0.0007060268
638274,4371211,9.980277,True,24806,0.09498026,0.37874898,9.425927,0.0,0.0,0.17541663,0.00018399932
638303,4371211,12.120756,True,33262,0.28457546,0.96290064,11.031126,0.0,0.0,0.12642615,0.00030376916
638308,4371211,10.351707,True,32029,0.13651459,1.3666618,8.884457,0.0,0.0,0.100444086,0.00014485818
638330,4371211,11.5867,True,31512,0.21948847,0.5815818,10.662056,0.0,0.0,0.3411031,0.0019595926
638333,4371211,11.954881,True,33763,0.17007676,1.1098999,10.729298,0.0,0.0,0.115065105,0.00061840826
638361,4371211,11.379088,True,33041,0.3745858,1.1558405,10.105419,0.0,0.0,0.1175307,0.00029774496
638377,4371211,11.479222,True,33131,0.3946925,1.097949,10.243946,0.0,0.0,0.13657679,0.00074966595
638381,4371211,12.536852,True,33491,0.24971381,0.6920038,11.600908,0.0,0.0,0.24352278,0.0004179127
638394,4371211,10.242297,True,29618,0.42411327,1.091542,9.035624,0.0,0.0,0.11497876,0.00015275931
638400,4371211,12.10034,True,33228,0.20606434,0.9243572,11.030114,0.0,0.0,0.14545825,0.0004104539
638410,4371211,12.25184,True,33215,0.060560197,0.98295456,11.154991,0.0,0.0,0.113639146,0.00025426043
638463,4371211,11.061797,True,31795,0.34769252,1.0266926,9.877911,0.0,0.0,0.15682699,0.0003672016
638488,4371211,11.270366,True,33703,0.2444755,1.2831459,9.855665,0.0,0.0,0.13127325,0.00028145622
638531,4371211,11.266917,True,32681,0.21148513,0.98463017,10.079129,0.0,0.0,0.20253596,0.00062242843
638541,4371211,10.041243,True,32373,0.05737088,1.5099407,8.430957,0.0,0.0,0.10013302,0.00021198351
638554,4371211,12.121332,True,33676,0.1610677,1.0056027,11.011408,0.0,0.0,0.103815496,0.0005058517
638562,4371211,10.903683,True,33506,0.231525,1.2474519,9.450194,0.0,0.0,0.20545545,0.0005800947
638569,4371211,12.1511545,True,33967,0.15975854,1.1107103,10.929,0.0,0.0,0.11120623,0.0002380077
638603,4371211,11.730203,True,28483,0.42767698,0.44624168,11.130724,0.0,0.0,0.15284821,0.00038954287
638606,4371211,13.006389,True,33387,0.29622853,0.75093246,12.1327715,0.0,0.0,0.12237863,0.0003056142
638613,4371211,11.361284,True,32050,0.28142664,0.9533358,10.251024,0.0,0.0,0.15631168,0.0006118471
638624,4371211,12.987986,True,31624,0.11078926,0.6045423,12.264727,0.0,0.0,0.11813168,0.0005845656
638679,4371211,12.170581,True,33711,0.2392919,1.0204221,11.0442705,0.0,0.0,0.105248034,0.0006398003
638683,4371211,12.519652,True,31268,0.28044704,0.62303877,11.759658,0.0,0.0,0.13635272,0.0006023138
638688,4371211,10.6375885,True,32086,0.17770618,1.1833854,9.330879,0.0,0.0,0.122727,0.0005968918
638698,4371211,12.98908,True,33252,0.08419865,0.7289404,12.125189,0.0,0.0,0.13434808,0.00060387945
638740,4371211,11.157302,True,33523,0.46631166,1.1820995,9.810669,0.0,0.0,0.16391888,0.0006145033
638779,4371211,11.508798,True,31809,0.15169625,0.8981368,10.457805,0.0,0.0,0.15213948,0.0007171814
638808,4371211,12.119286,True,33580,0.18940915,0.9938455,10.983096,0.0,0.0,0.14162259,0.000721473
638814,4371211,11.891758,True,32684,0.2267175,0.9406471,10.82384,0.0,0.0,0.1267968,0.0004736507
638817,4371211,12.127685,True,29280,0.15335025,0.52301574,11.489681,0.0,0.0,0.114512645,0.00047451127
638845,4371211,10.699002,True,31653,0.20941998,1.1171834,9.47244,0.0,0.0,0.10863304,0.0007459033
638859,4371211,12.126342,True,33743,0.27790362,0.9192383,11.024553,0.0,0.0,0.18185882,0.00069112587
638863,4371211,11.781866,True,33399,0.20980887,1.0340408,10.635766,0.0,0.0,0.111222744,0.00083558063
638878,4371211,9.685764,True,29853,0.0041425102,0.0273252,8.867773,0.0,0.0,0.78707826,0.003587827
638963,4371211,10.086404,True,26999,0.061557166,0.67858374,9.281333,0.0,0.0,0.1258763,0.0006113459
638967,4371211,11.971467,True,33298,0.1694707,1.0042255,10.847096,0.0,0.0,0.11963593,0.0005087182
638977,4371211,10.945234,True,32964,0.2567307,0.7666268,9.748484,0.0,0.0,0.42852858,0.001595005
638978,4371211,11.264901,True,30207,0.14271213,0.7817853,10.361239,0.0,0.0,0.12158996,0.0002866731
639035,4371211,11.86634,True,33193,0.36854255,0.9917449,10.710591,0.0,0.0,0.16377768,0.00022554229
639041,4371211,11.721344,True,33594,0.18353577,1.1389685,10.4552765,0.0,0.0,0.12672308,0.00037601058
639049,4371211,12.457731,True,33305,0.16760345,0.8438739,11.463897,0.0,0.0,0.14941776,0.00054220884
639053,4371211,12.465473,True,33646,0.08377213,0.9345404,11.399183,0.0,0.0,0.13159357,0.00015523237
639057,4371211,11.557349,True,32913,0.11552735,1.0426605,10.373879,0.0,0.0,0.13982856,0.0009813289
639070,4371211,12.545105,True,32118,0.21257159,0.69641846,11.696967,0.0,0.0,0.15108636,0.0006328004
639074,4371211,10.361788,True,24758,0.06740496,0.32825837,9.897628,0.0,0.0,0.13480239,0.0010990584
639090,4371211,11.9683275,True,33437,0.15581062,0.85111046,10.875409,0.0,0.0,0.24091783,0.0008905398
639117,4371211,12.165923,True,33150,0.40870273,0.9616991,11.076121,0.0,0.0,0.1279045,0.00019749769
639123,4371211,10.472654,True,31039,0.36143723,1.1156876,9.231281,0.0,0.0,0.12537065,0.00031450277
639153,4371211,12.711817,True,33297,0.067993425,0.7791719,11.794542,0.0,0.0,0.13703379,0.0010681726
639164,4371211,12.187109,True,33071,0.21435718,0.85419923,11.165103,0.0,0.0,0.1667234,0.0010839534
639171,4371211,11.778474,True,32084,0.2374175,0.9161822,10.748004,0.0,0.0,0.11385999,0.00042775858
639195,4371211,10.905943,True,31013,0.30809522,0.9166741,9.81977,0.0,0.0,0.16881141,0.00068748894
639214,4371211,11.946017,True,33288,0.12446757,0.9933749,10.803112,0.0,0.0,0.14905983,0.0004708028
639230,4371211,10.583392,True,32726,0.41239697,1.2669479,9.138761,0.0,0.0,0.17703702,0.0006461442
639242,4371211,11.147756,True,33224,0.43454298,1.2070904,9.781346,0.0,0.0,0.15864457,0.0006743653
639274,4371211,11.230461,True,29823,0.16774511,0.72326195,10.380451,0.0,0.0,0.12610815,0.0006399875
639282,4371211,11.671061,True,30929,0.27807102,0.70105606,10.805639,0.0,0.0,0.16339861,0.0009665524
639286,4371211,12.324665,True,33193,0.16952497,0.8573824,11.318797,0.0,0.0,0.14771554,0.00076957716
639307,4371211,10.118079,True,30500,0.19587979,1.1965246,8.815193,0.0,0.0,0.10616476,0.00019650797
639315,4371211,12.993174,True,33744,0.500132,0.8445537,12.018512,0.0,0.0,0.12993874,0.00016860318
639317,4371211,11.311762,True,30248,0.3394179,0.8908233,10.311188,0.0,0.0,0.10945504,0.0002960814
639322,4371211,11.944906,True,33249,0.6227417,1.0521601,10.754071,0.0,0.0,0.13847324,0.00020162058
639343,4371211,11.730599,True,33491,0.32322535,0.90108657,10.571053,0.0,0.0,0.25793153,0.0005283382
639347,4371211,11.99904,True,33526,0.2159952,0.98716694,10.877936,0.0,0.0,0.13322279,0.00071381096
639391,4371211,12.148139,True,31367,0.396523,0.64798534,11.332953,0.0,0.0,0.16650793,0.00069273217
639395,4371211,10.796385,True,27325,0.304436,0.5152435,10.109464,0.0,0.0,0.1712805,0.00039697657
639411,4371211,12.077474,True,33052,0.36341995,0.8513575,11.020003,0.0,0.0,0.2055865,0.0005267203
639423,4371211,9.510299,True,26600,0.0,0.0,8.936531,0.0,0.0,0.57365006,0.000117742245
639432,4371211,11.61023,True,32655,0.4053372,1.0418273,10.460332,0.0,0.0,0.107593626,0.00047692453
639456,4371211,9.329885,True,26410,0.30481485,0.8990388,8.3263035,0.0,0.0,0.10435393,0.0001891642
639464,4371211,11.236889,True,32036,0.20558219,1.1222758,9.999754,0.0,0.0,0.11469537,0.00016382076
639489,4371211,11.260095,True,32489,0.16697256,1.1257101,10.016944,0.0,0.0,0.11714032,0.00030086603
639508,4371211,11.468659,True,33271,0.32283184,1.0428618,10.260125,0.0,0.0,0.16443002,0.001242968
639580,4371211,9.406052,True,20121,0.0,0.0,9.286388,0.0,0.0,0.11927547,0.0003875226
639603,4371211,11.279272,True,33138,1.2796326,1.0904782,10.028067,0.0,0.0,0.1605158,0.0002117289
639619,4371211,12.243066,True,32575,0.3169323,0.7971177,11.268745,0.0,0.0,0.17632797,0.0008743682
639643,4371211,11.538966,True,32553,0.1641781,1.0057029,10.426965,0.0,0.0,0.105664894,0.000634249
639660,4371211,10.998639,True,26958,0.1792307,0.27352774,10.477016,0.0,0.0,0.24718302,0.0009118424
639679,4371211,9.08893,True,28519,0.49958166,1.1968353,7.7737103,0.0,0.0,0.11818466,0.0001997493
639700,4371211,11.172239,True,33260,0.3322304,0.88870484,9.945658,0.0,0.0,0.3373705,0.0005059031
639706,4371211,9.801071,True,26917,0.122976646,0.7993301,8.886985,0.0,0.0,0.114316665,0.00043896426
639716,4371211,11.7125635,True,31869,0.094695225,0.90473545,10.702502,0.0,0.0,0.1048678,0.0004581119
639727,4371211,10.729599,True,31727,0.9574473,1.1436368,9.43705,0.0,0.0,0.14876734,0.00014542983
639756,4371211,11.912547,True,30435,0.05967266,0.74014395,11.07056,0.0,0.0,0.10169862,0.00014381467
639759,4371211,10.358435,True,29468,0.08636826,0.932898,9.309139,0.0,0.0,0.11575046,0.0006471027
